instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,cnt,Season Name
15627,2012-10-18,4,1,10,7,0,4,1,1,508,Winter
15628,2012-10-18,4,1,10,8,0,4,1,1,834,Winter
15629,2012-10-18,4,1,10,9,0,4,1,2,387,Winter
15630,2012-10-18,4,1,10,10,0,4,1,2,218,Winter
15631,2012-10-18,4,1,10,11,0,4,1,2,268,Winter
15632,2012-10-18,4,1,10,12,0,4,1,2,377,Winter
15633,2012-10-18,4,1,10,13,0,4,1,1,332,Winter
15634,2012-10-18,4,1,10,14,0,4,1,2,285,Winter
15635,2012-10-18,4,1,10,15,0,4,1,2,353,Winter
15636,2012-10-18,4,1,10,16,0,4,1,1,450,Winter
15637,2012-10-18,4,1,10,17,0,4,1,2,890,Winter
15638,2012-10-18,4,1,10,18,0,4,1,2,788,Winter
15639,2012-10-18,4,1,10,19,0,4,1,2,513,Winter
15640,2012-10-18,4,1,10,20,0,4,1,2,387,Winter
15641,2012-10-18,4,1,10,21,0,4,1,2,283,Winter
15642,2012-10-18,4,1,10,22,0,4,1,2,229,Winter
15643,2012-10-18,4,1,10,23,0,4,1,2,117,Winter
15644,2012-10-19,4,1,10,0,0,5,1,2,56,Winter
15645,2012-10-19,4,1,10,1,0,5,1,3,16,Winter
15646,2012-10-19,4,1,10,2,0,5,1,2,10,Winter
15647,2012-10-19,4,1,10,3,0,5,1,2,5,Winter
15648,2012-10-19,4,1,10,4,0,5,1,2,6,Winter
15649,2012-10-19,4,1,10,5,0,5,1,2,36,Winter
15650,2012-10-19,4,1,10,6,0,5,1,3,131,Winter
15651,2012-10-19,4,1,10,7,0,5,1,3,154,Winter
15652,2012-10-19,4,1,10,8,0,5,1,2,467,Winter
15653,2012-10-19,4,1,10,9,0,5,1,2,389,Winter
15654,2012-10-19,4,1,10,10,0,5,1,2,224,Winter
15655,2012-10-19,4,1,10,11,0,5,1,1,252,Winter
15656,2012-10-19,4,1,10,12,0,5,1,1,332,Winter
15657,2012-10-19,4,1,10,13,0,5,1,1,375,Winter
15658,2012-10-19,4,1,10,14,0,5,1,1,365,Winter
15659,2012-10-19,4,1,10,15,0,5,1,1,395,Winter
15660,2012-10-19,4,1,10,16,0,5,1,3,565,Winter
15661,2012-10-19,4,1,10,17,0,5,1,3,425,Winter
15662,2012-10-19,4,1,10,18,0,5,1,1,233,Winter
15663,2012-10-19,4,1,10,19,0,5,1,1,232,Winter
15664,2012-10-19,4,1,10,20,0,5,1,1,229,Winter
15665,2012-10-19,4,1,10,21,0,5,1,1,206,Winter
15666,2012-10-19,4,1,10,22,0,5,1,1,190,Winter
15667,2012-10-19,4,1,10,23,0,5,1,1,131,Winter
15668,2012-10-20,4,1,10,0,0,6,0,1,123,Winter
15669,2012-10-20,4,1,10,1,0,6,0,1,95,Winter
15670,2012-10-20,4,1,10,2,0,6,0,1,78,Winter
15671,2012-10-20,4,1,10,3,0,6,0,1,29,Winter
15672,2012-10-20,4,1,10,4,0,6,0,1,18,Winter
15673,2012-10-20,4,1,10,5,0,6,0,1,13,Winter
15674,2012-10-20,4,1,10,6,0,6,0,1,31,Winter
15675,2012-10-20,4,1,10,7,0,6,0,1,65,Winter
15676,2012-10-20,4,1,10,8,0,6,0,1,193,Winter
15677,2012-10-20,4,1,10,9,0,6,0,1,363,Winter
15678,2012-10-20,4,1,10,10,0,6,0,1,423,Winter
15679,2012-10-20,4,1,10,11,0,6,0,1,612,Winter
15680,2012-10-20,4,1,10,12,0,6,0,1,703,Winter
15681,2012-10-20,4,1,10,13,0,6,0,1,714,Winter
15682,2012-10-20,4,1,10,14,0,6,0,1,711,Winter
15683,2012-10-20,4,1,10,15,0,6,0,1,711,Winter
15684,2012-10-20,4,1,10,16,0,6,0,1,691,Winter
15685,2012-10-20,4,1,10,17,0,6,0,1,731,Winter
15686,2012-10-20,4,1,10,18,0,6,0,1,521,Winter
15687,2012-10-20,4,1,10,19,0,6,0,1,345,Winter
15688,2012-10-20,4,1,10,20,0,6,0,1,259,Winter
15689,2012-10-20,4,1,10,21,0,6,0,1,296,Winter
15690,2012-10-20,4,1,10,22,0,6,0,1,202,Winter
15691,2012-10-20,4,1,10,23,0,6,0,1,163,Winter
15692,2012-10-21,4,1,10,0,0,0,0,1,154,Winter
15693,2012-10-21,4,1,10,1,0,0,0,1,117,Winter
15694,2012-10-21,4,1,10,2,0,0,0,1,132,Winter
15695,2012-10-21,4,1,10,3,0,0,0,1,41,Winter
15696,2012-10-21,4,1,10,4,0,0,0,1,21,Winter
15697,2012-10-21,4,1,10,5,0,0,0,1,10,Winter
15698,2012-10-21,4,1,10,6,0,0,0,1,26,Winter
15699,2012-10-21,4,1,10,7,0,0,0,1,56,Winter
15700,2012-10-21,4,1,10,8,0,0,0,1,143,Winter
15701,2012-10-21,4,1,10,9,0,0,0,1,269,Winter
15702,2012-10-21,4,1,10,10,0,0,0,1,443,Winter
15703,2012-10-21,4,1,10,11,0,0,0,1,547,Winter
15704,2012-10-21,4,1,10,12,0,0,0,1,675,Winter
15705,2012-10-21,4,1,10,13,0,0,0,1,626,Winter
15706,2012-10-21,4,1,10,14,0,0,0,1,640,Winter
15707,2012-10-21,4,1,10,15,0,0,0,1,623,Winter
15708,2012-10-21,4,1,10,16,0,0,0,1,591,Winter
15709,2012-10-21,4,1,10,17,0,0,0,1,491,Winter
15710,2012-10-21,4,1,10,18,0,0,0,1,413,Winter
15711,2012-10-21,4,1,10,19,0,0,0,1,266,Winter
15712,2012-10-21,4,1,10,20,0,0,0,1,195,Winter
15713,2012-10-21,4,1,10,21,0,0,0,1,166,Winter
15714,2012-10-21,4,1,10,22,0,0,0,1,113,Winter
15715,2012-10-21,4,1,10,23,0,0,0,1,66,Winter
15716,2012-10-22,4,1,10,0,0,1,1,1,31,Winter
15717,2012-10-22,4,1,10,1,0,1,1,1,11,Winter
15718,2012-10-22,4,1,10,2,0,1,1,1,5,Winter
15719,2012-10-22,4,1,10,3,0,1,1,1,6,Winter
15720,2012-10-22,4,1,10,4,0,1,1,1,7,Winter
15721,2012-10-22,4,1,10,5,0,1,1,1,46,Winter
15722,2012-10-22,4,1,10,6,0,1,1,1,144,Winter
15723,2012-10-22,4,1,10,7,0,1,1,1,452,Winter
15724,2012-10-22,4,1,10,8,0,1,1,1,728,Winter
15725,2012-10-22,4,1,10,9,0,1,1,1,360,Winter
15726,2012-10-22,4,1,10,10,0,1,1,1,212,Winter
15727,2012-10-22,4,1,10,11,0,1,1,1,211,Winter
15728,2012-10-22,4,1,10,12,0,1,1,1,283,Winter
15729,2012-10-22,4,1,10,13,0,1,1,1,315,Winter
15730,2012-10-22,4,1,10,14,0,1,1,1,282,Winter
15731,2012-10-22,4,1,10,15,0,1,1,1,296,Winter
15732,2012-10-22,4,1,10,16,0,1,1,1,524,Winter
15733,2012-10-22,4,1,10,17,0,1,1,1,922,Winter
15734,2012-10-22,4,1,10,18,0,1,1,1,786,Winter
15735,2012-10-22,4,1,10,19,0,1,1,1,514,Winter
15736,2012-10-22,4,1,10,20,0,1,1,1,403,Winter
15737,2012-10-22,4,1,10,21,0,1,1,1,174,Winter
15738,2012-10-22,4,1,10,22,0,1,1,1,183,Winter
15739,2012-10-22,4,1,10,23,0,1,1,1,163,Winter
15740,2012-10-23,4,1,10,0,0,2,1,1,37,Winter
15741,2012-10-23,4,1,10,1,0,2,1,1,17,Winter
15742,2012-10-23,4,1,10,2,0,2,1,1,7,Winter
15743,2012-10-23,4,1,10,3,0,2,1,1,1,Winter
15744,2012-10-23,4,1,10,4,0,2,1,1,7,Winter
15745,2012-10-23,4,1,10,5,0,2,1,1,50,Winter
15746,2012-10-23,4,1,10,6,0,2,1,1,158,Winter
15747,2012-10-23,4,1,10,7,0,2,1,2,531,Winter
15748,2012-10-23,4,1,10,8,0,2,1,2,761,Winter
15749,2012-10-23,4,1,10,9,0,2,1,2,334,Winter
15750,2012-10-23,4,1,10,10,0,2,1,1,221,Winter
15751,2012-10-23,4,1,10,11,0,2,1,1,253,Winter
15752,2012-10-23,4,1,10,12,0,2,1,2,378,Winter
15753,2012-10-23,4,1,10,13,0,2,1,2,303,Winter
15754,2012-10-23,4,1,10,14,0,2,1,1,296,Winter
15755,2012-10-23,4,1,10,15,0,2,1,1,346,Winter
15756,2012-10-23,4,1,10,16,0,2,1,1,541,Winter
15757,2012-10-23,4,1,10,17,0,2,1,1,938,Winter
15758,2012-10-23,4,1,10,18,0,2,1,1,826,Winter
15759,2012-10-23,4,1,10,19,0,2,1,1,482,Winter
15760,2012-10-23,4,1,10,20,0,2,1,1,379,Winter
15761,2012-10-23,4,1,10,21,0,2,1,1,295,Winter
15762,2012-10-23,4,1,10,22,0,2,1,1,194,Winter
15763,2012-10-23,4,1,10,23,0,2,1,1,111,Winter
15764,2012-10-24,4,1,10,0,0,3,1,1,46,Winter
15765,2012-10-24,4,1,10,1,0,3,1,1,27,Winter
15766,2012-10-24,4,1,10,2,0,3,1,1,6,Winter
15767,2012-10-24,4,1,10,3,0,3,1,1,4,Winter
15768,2012-10-24,4,1,10,4,0,3,1,1,6,Winter
15769,2012-10-24,4,1,10,5,0,3,1,1,53,Winter
15770,2012-10-24,4,1,10,6,0,3,1,1,173,Winter
15771,2012-10-24,4,1,10,7,0,3,1,1,526,Winter
15772,2012-10-24,4,1,10,8,0,3,1,2,801,Winter
15773,2012-10-24,4,1,10,9,0,3,1,2,373,Winter
15774,2012-10-24,4,1,10,10,0,3,1,2,171,Winter
15775,2012-10-24,4,1,10,11,0,3,1,1,236,Winter
15776,2012-10-24,4,1,10,12,0,3,1,1,316,Winter
15777,2012-10-24,4,1,10,13,0,3,1,1,306,Winter
15778,2012-10-24,4,1,10,14,0,3,1,1,301,Winter
15779,2012-10-24,4,1,10,15,0,3,1,1,308,Winter
15780,2012-10-24,4,1,10,16,0,3,1,1,532,Winter
15781,2012-10-24,4,1,10,17,0,3,1,1,963,Winter
15782,2012-10-24,4,1,10,18,0,3,1,1,858,Winter
15783,2012-10-24,4,1,10,19,0,3,1,2,572,Winter
15784,2012-10-24,4,1,10,20,0,3,1,2,441,Winter
15785,2012-10-24,4,1,10,21,0,3,1,2,313,Winter
15786,2012-10-24,4,1,10,22,0,3,1,2,238,Winter
15787,2012-10-24,4,1,10,23,0,3,1,2,123,Winter
15788,2012-10-25,4,1,10,0,0,4,1,2,76,Winter
15789,2012-10-25,4,1,10,1,0,4,1,1,28,Winter
15790,2012-10-25,4,1,10,2,0,4,1,1,18,Winter
15791,2012-10-25,4,1,10,3,0,4,1,2,8,Winter
15792,2012-10-25,4,1,10,4,0,4,1,2,5,Winter
15793,2012-10-25,4,1,10,5,0,4,1,2,55,Winter
15794,2012-10-25,4,1,10,6,0,4,1,2,171,Winter
15795,2012-10-25,4,1,10,7,0,4,1,2,495,Winter
15796,2012-10-25,4,1,10,8,0,4,1,2,779,Winter
15797,2012-10-25,4,1,10,9,0,4,1,2,343,Winter
15798,2012-10-25,4,1,10,10,0,4,1,2,225,Winter
15799,2012-10-25,4,1,10,11,0,4,1,2,238,Winter
15800,2012-10-25,4,1,10,12,0,4,1,2,319,Winter
15801,2012-10-25,4,1,10,13,0,4,1,2,313,Winter
15802,2012-10-25,4,1,10,14,0,4,1,1,285,Winter
15803,2012-10-25,4,1,10,15,0,4,1,1,305,Winter
15804,2012-10-25,4,1,10,16,0,4,1,1,499,Winter
15805,2012-10-25,4,1,10,17,0,4,1,1,886,Winter
15806,2012-10-25,4,1,10,18,0,4,1,1,809,Winter
15807,2012-10-25,4,1,10,19,0,4,1,1,542,Winter
15808,2012-10-25,4,1,10,20,0,4,1,2,347,Winter
15809,2012-10-25,4,1,10,21,0,4,1,2,271,Winter
15810,2012-10-25,4,1,10,22,0,4,1,2,207,Winter
15811,2012-10-25,4,1,10,23,0,4,1,2,135,Winter
15812,2012-10-26,4,1,10,0,0,5,1,2,71,Winter
15813,2012-10-26,4,1,10,1,0,5,1,2,36,Winter
15814,2012-10-26,4,1,10,2,0,5,1,2,19,Winter
15815,2012-10-26,4,1,10,3,0,5,1,2,13,Winter
15816,2012-10-26,4,1,10,4,0,5,1,2,5,Winter
15817,2012-10-26,4,1,10,5,0,5,1,2,50,Winter
15818,2012-10-26,4,1,10,6,0,5,1,2,144,Winter
15819,2012-10-26,4,1,10,7,0,5,1,2,421,Winter
15820,2012-10-26,4,1,10,8,0,5,1,2,734,Winter
15821,2012-10-26,4,1,10,9,0,5,1,2,403,Winter
15822,2012-10-26,4,1,10,10,0,5,1,2,197,Winter
15823,2012-10-26,4,1,10,11,0,5,1,2,290,Winter
15824,2012-10-26,4,1,10,12,0,5,1,2,392,Winter
15825,2012-10-26,4,1,10,13,0,5,1,2,337,Winter
15826,2012-10-26,4,1,10,14,0,5,1,2,351,Winter
15827,2012-10-26,4,1,10,15,0,5,1,2,448,Winter
15828,2012-10-26,4,1,10,16,0,5,1,2,582,Winter
15829,2012-10-26,4,1,10,17,0,5,1,2,817,Winter
15830,2012-10-26,4,1,10,18,0,5,1,2,665,Winter
15831,2012-10-26,4,1,10,19,0,5,1,2,471,Winter
15832,2012-10-26,4,1,10,20,0,5,1,2,311,Winter
15833,2012-10-26,4,1,10,21,0,5,1,2,292,Winter
15834,2012-10-26,4,1,10,22,0,5,1,2,217,Winter
15835,2012-10-26,4,1,10,23,0,5,1,1,178,Winter
15836,2012-10-27,4,1,10,0,0,6,0,1,142,Winter
15837,2012-10-27,4,1,10,1,0,6,0,2,146,Winter
15838,2012-10-27,4,1,10,2,0,6,0,2,90,Winter
15839,2012-10-27,4,1,10,3,0,6,0,1,26,Winter
15840,2012-10-27,4,1,10,4,0,6,0,2,13,Winter
15841,2012-10-27,4,1,10,5,0,6,0,2,9,Winter
15842,2012-10-27,4,1,10,6,0,6,0,2,31,Winter
15843,2012-10-27,4,1,10,7,0,6,0,1,86,Winter
15844,2012-10-27,4,1,10,8,0,6,0,1,213,Winter
15845,2012-10-27,4,1,10,9,0,6,0,1,328,Winter
15846,2012-10-27,4,1,10,10,0,6,0,1,479,Winter
15847,2012-10-27,4,1,10,11,0,6,0,1,585,Winter
15848,2012-10-27,4,1,10,12,0,6,0,1,668,Winter
15849,2012-10-27,4,1,10,13,0,6,0,1,760,Winter
15850,2012-10-27,4,1,10,14,0,6,0,1,750,Winter
15851,2012-10-27,4,1,10,15,0,6,0,2,711,Winter
15852,2012-10-27,4,1,10,16,0,6,0,2,612,Winter
15853,2012-10-27,4,1,10,17,0,6,0,2,618,Winter
15854,2012-10-27,4,1,10,18,0,6,0,2,456,Winter
15855,2012-10-27,4,1,10,19,0,6,0,2,300,Winter
15856,2012-10-27,4,1,10,20,0,6,0,2,296,Winter
15857,2012-10-27,4,1,10,21,0,6,0,2,209,Winter
15858,2012-10-27,4,1,10,22,0,6,0,2,157,Winter
15859,2012-10-27,4,1,10,23,0,6,0,2,167,Winter
15860,2012-10-28,4,1,10,0,0,0,0,3,117,Winter
15861,2012-10-28,4,1,10,1,0,0,0,2,133,Winter
15862,2012-10-28,4,1,10,2,0,0,0,2,116,Winter
15863,2012-10-28,4,1,10,3,0,0,0,2,79,Winter
15864,2012-10-28,4,1,10,4,0,0,0,2,20,Winter
15865,2012-10-28,4,1,10,5,0,0,0,2,28,Winter
15866,2012-10-28,4,1,10,6,0,0,0,2,39,Winter
15867,2012-10-28,4,1,10,7,0,0,0,2,65,Winter
15868,2012-10-28,4,1,10,8,0,0,0,2,173,Winter
15869,2012-10-28,4,1,10,9,0,0,0,2,330,Winter
15870,2012-10-28,4,1,10,10,0,0,0,2,434,Winter
15871,2012-10-28,4,1,10,11,0,0,0,2,462,Winter
15872,2012-10-28,4,1,10,12,0,0,0,2,491,Winter
15873,2012-10-28,4,1,10,13,0,0,0,2,391,Winter
15874,2012-10-28,4,1,10,14,0,0,0,2,402,Winter
15875,2012-10-28,4,1,10,15,0,0,0,2,301,Winter
15876,2012-10-28,4,1,10,16,0,0,0,3,293,Winter
15877,2012-10-28,4,1,10,17,0,0,0,3,225,Winter
15878,2012-10-28,4,1,10,18,0,0,0,3,154,Winter
15879,2012-10-28,4,1,10,19,0,0,0,3,54,Winter
15880,2012-10-28,4,1,10,20,0,0,0,3,55,Winter
15881,2012-10-28,4,1,10,21,0,0,0,3,46,Winter
15882,2012-10-28,4,1,10,22,0,0,0,3,37,Winter
15883,2012-10-28,4,1,10,23,0,0,0,3,14,Winter
15884,2012-10-29,4,1,10,0,0,1,1,3,22,Winter
15885,2012-10-30,4,1,10,13,0,2,1,3,116,Winter
15886,2012-10-30,4,1,10,14,0,2,1,3,126,Winter
15887,2012-10-30,4,1,10,15,0,2,1,3,124,Winter
15888,2012-10-30,4,1,10,16,0,2,1,3,98,Winter
15889,2012-10-30,4,1,10,17,0,2,1,3,124,Winter
15890,2012-10-30,4,1,10,18,0,2,1,3,143,Winter
15891,2012-10-30,4,1,10,19,0,2,1,2,115,Winter
15892,2012-10-30,4,1,10,20,0,2,1,2,81,Winter
15893,2012-10-30,4,1,10,21,0,2,1,2,64,Winter
15894,2012-10-30,4,1,10,22,0,2,1,1,66,Winter
15895,2012-10-30,4,1,10,23,0,2,1,1,39,Winter
15896,2012-10-31,4,1,10,0,0,3,1,2,16,Winter
15897,2012-10-31,4,1,10,1,0,3,1,2,8,Winter
15898,2012-10-31,4,1,10,2,0,3,1,2,7,Winter
15899,2012-10-31,4,1,10,3,0,3,1,2,3,Winter
15900,2012-10-31,4,1,10,4,0,3,1,2,5,Winter
15901,2012-10-31,4,1,10,5,0,3,1,2,24,Winter
15902,2012-10-31,4,1,10,6,0,3,1,1,116,Winter
15903,2012-10-31,4,1,10,7,0,3,1,2,337,Winter
15904,2012-10-31,4,1,10,8,0,3,1,1,621,Winter
15905,2012-10-31,4,1,10,9,0,3,1,1,297,Winter
15906,2012-10-31,4,1,10,10,0,3,1,1,168,Winter
15907,2012-10-31,4,1,10,11,0,3,1,2,189,Winter
15908,2012-10-31,4,1,10,12,0,3,1,1,241,Winter
15909,2012-10-31,4,1,10,13,0,3,1,1,213,Winter
15910,2012-10-31,4,1,10,14,0,3,1,2,224,Winter
15911,2012-10-31,4,1,10,15,0,3,1,1,230,Winter
15912,2012-10-31,4,1,10,16,0,3,1,2,424,Winter
15913,2012-10-31,4,1,10,17,0,3,1,2,723,Winter
15914,2012-10-31,4,1,10,18,0,3,1,2,584,Winter
15915,2012-10-31,4,1,10,19,0,3,1,2,410,Winter
15916,2012-10-31,4,1,10,20,0,3,1,2,268,Winter
15917,2012-10-31,4,1,10,21,0,3,1,2,192,Winter
15918,2012-10-31,4,1,10,22,0,3,1,1,165,Winter
15919,2012-10-31,4,1,10,23,0,3,1,1,101,Winter
15920,2012-11-01,4,1,11,0,0,4,1,1,60,Winter
15921,2012-11-01,4,1,11,1,0,4,1,1,30,Winter
15922,2012-11-01,4,1,11,2,0,4,1,1,20,Winter
15923,2012-11-01,4,1,11,3,0,4,1,1,15,Winter
15924,2012-11-01,4,1,11,4,0,4,1,2,10,Winter
15925,2012-11-01,4,1,11,5,0,4,1,1,40,Winter
15926,2012-11-01,4,1,11,6,0,4,1,1,148,Winter
15927,2012-11-01,4,1,11,7,0,4,1,2,420,Winter
15928,2012-11-01,4,1,11,8,0,4,1,2,680,Winter
15929,2012-11-01,4,1,11,9,0,4,1,3,331,Winter
15930,2012-11-01,4,1,11,10,0,4,1,3,146,Winter
15931,2012-11-01,4,1,11,11,0,4,1,3,170,Winter
15932,2012-11-01,4,1,11,12,0,4,1,3,221,Winter
15933,2012-11-01,4,1,11,13,0,4,1,2,248,Winter
15934,2012-11-01,4,1,11,14,0,4,1,2,185,Winter
15935,2012-11-01,4,1,11,15,0,4,1,2,214,Winter
15936,2012-11-01,4,1,11,16,0,4,1,2,344,Winter
15937,2012-11-01,4,1,11,17,0,4,1,3,689,Winter
15938,2012-11-01,4,1,11,18,0,4,1,2,678,Winter
15939,2012-11-01,4,1,11,19,0,4,1,2,452,Winter
15940,2012-11-01,4,1,11,20,0,4,1,2,296,Winter
15941,2012-11-01,4,1,11,21,0,4,1,2,267,Winter
15942,2012-11-01,4,1,11,22,0,4,1,1,202,Winter
15943,2012-11-01,4,1,11,23,0,4,1,1,120,Winter
15944,2012-11-02,4,1,11,0,0,5,1,1,50,Winter
15945,2012-11-02,4,1,11,1,0,5,1,1,24,Winter
15946,2012-11-02,4,1,11,2,0,5,1,1,10,Winter
15947,2012-11-02,4,1,11,3,0,5,1,1,3,Winter
15948,2012-11-02,4,1,11,4,0,5,1,1,7,Winter
15949,2012-11-02,4,1,11,5,0,5,1,2,26,Winter
15950,2012-11-02,4,1,11,6,0,5,1,1,122,Winter
15951,2012-11-02,4,1,11,7,0,5,1,2,357,Winter
15952,2012-11-02,4,1,11,8,0,5,1,1,687,Winter
15953,2012-11-02,4,1,11,9,0,5,1,1,382,Winter
15954,2012-11-02,4,1,11,10,0,5,1,1,204,Winter
15955,2012-11-02,4,1,11,11,0,5,1,1,221,Winter
15956,2012-11-02,4,1,11,12,0,5,1,1,292,Winter
15957,2012-11-02,4,1,11,13,0,5,1,1,294,Winter
15958,2012-11-02,4,1,11,14,0,5,1,2,262,Winter
15959,2012-11-02,4,1,11,15,0,5,1,2,306,Winter
15960,2012-11-02,4,1,11,16,0,5,1,1,421,Winter
15961,2012-11-02,4,1,11,17,0,5,1,1,638,Winter
15962,2012-11-02,4,1,11,18,0,5,1,2,522,Winter
15963,2012-11-02,4,1,11,19,0,5,1,2,374,Winter
15964,2012-11-02,4,1,11,20,0,5,1,2,221,Winter
15965,2012-11-02,4,1,11,21,0,5,1,2,156,Winter
15966,2012-11-02,4,1,11,22,0,5,1,1,149,Winter
15967,2012-11-02,4,1,11,23,0,5,1,1,119,Winter
15968,2012-11-03,4,1,11,0,0,6,0,1,108,Winter
15969,2012-11-03,4,1,11,1,0,6,0,2,89,Winter
15970,2012-11-03,4,1,11,2,0,6,0,2,46,Winter
15971,2012-11-03,4,1,11,3,0,6,0,2,28,Winter
15972,2012-11-03,4,1,11,4,0,6,0,2,16,Winter
15973,2012-11-03,4,1,11,5,0,6,0,2,9,Winter
15974,2012-11-03,4,1,11,6,0,6,0,2,21,Winter
15975,2012-11-03,4,1,11,7,0,6,0,2,59,Winter
15976,2012-11-03,4,1,11,8,0,6,0,2,142,Winter
15977,2012-11-03,4,1,11,9,0,6,0,2,219,Winter
15978,2012-11-03,4,1,11,10,0,6,0,1,328,Winter
15979,2012-11-03,4,1,11,11,0,6,0,2,340,Winter
15980,2012-11-03,4,1,11,12,0,6,0,2,394,Winter
15981,2012-11-03,4,1,11,13,0,6,0,2,449,Winter
15982,2012-11-03,4,1,11,14,0,6,0,2,455,Winter
15983,2012-11-03,4,1,11,15,0,6,0,2,448,Winter
15984,2012-11-03,4,1,11,16,0,6,0,2,400,Winter
15985,2012-11-03,4,1,11,17,0,6,0,2,410,Winter
15986,2012-11-03,4,1,11,18,0,6,0,2,297,Winter
15987,2012-11-03,4,1,11,19,0,6,0,1,239,Winter
15988,2012-11-03,4,1,11,20,0,6,0,1,181,Winter
15989,2012-11-03,4,1,11,21,0,6,0,1,166,Winter
15990,2012-11-03,4,1,11,22,0,6,0,1,146,Winter
15991,2012-11-03,4,1,11,23,0,6,0,1,148,Winter
15992,2012-11-04,4,1,11,0,0,0,0,1,102,Winter
15993,2012-11-04,4,1,11,1,0,0,0,1,165,Winter
15994,2012-11-04,4,1,11,2,0,0,0,1,37,Winter
15995,2012-11-04,4,1,11,3,0,0,0,1,11,Winter
15996,2012-11-04,4,1,11,4,0,0,0,1,9,Winter
15997,2012-11-04,4,1,11,5,0,0,0,1,5,Winter
15998,2012-11-04,4,1,11,6,0,0,0,1,16,Winter
15999,2012-11-04,4,1,11,7,0,0,0,1,50,Winter
16000,2012-11-04,4,1,11,8,0,0,0,1,149,Winter
16001,2012-11-04,4,1,11,9,0,0,0,1,217,Winter
16002,2012-11-04,4,1,11,10,0,0,0,1,360,Winter
16003,2012-11-04,4,1,11,11,0,0,0,1,445,Winter
16004,2012-11-04,4,1,11,12,0,0,0,1,504,Winter
16005,2012-11-04,4,1,11,13,0,0,0,1,493,Winter
16006,2012-11-04,4,1,11,14,0,0,0,1,509,Winter
16007,2012-11-04,4,1,11,15,0,0,0,1,449,Winter
16008,2012-11-04,4,1,11,16,0,0,0,1,435,Winter
16009,2012-11-04,4,1,11,17,0,0,0,1,327,Winter
16010,2012-11-04,4,1,11,18,0,0,0,1,237,Winter
16011,2012-11-04,4,1,11,19,0,0,0,1,227,Winter
16012,2012-11-04,4,1,11,20,0,0,0,1,141,Winter
16013,2012-11-04,4,1,11,21,0,0,0,1,87,Winter
16014,2012-11-04,4,1,11,22,0,0,0,1,79,Winter
16015,2012-11-04,4,1,11,23,0,0,0,2,53,Winter
16016,2012-11-05,4,1,11,0,0,1,1,2,23,Winter
16017,2012-11-05,4,1,11,1,0,1,1,2,8,Winter
16018,2012-11-05,4,1,11,2,0,1,1,2,6,Winter
16019,2012-11-05,4,1,11,3,0,1,1,2,4,Winter
16020,2012-11-05,4,1,11,4,0,1,1,2,16,Winter
16021,2012-11-05,4,1,11,5,0,1,1,2,39,Winter
16022,2012-11-05,4,1,11,6,0,1,1,2,139,Winter
16023,2012-11-05,4,1,11,7,0,1,1,2,461,Winter
16024,2012-11-05,4,1,11,8,0,1,1,2,648,Winter
16025,2012-11-05,4,1,11,9,0,1,1,2,257,Winter
16026,2012-11-05,4,1,11,10,0,1,1,1,142,Winter
16027,2012-11-05,4,1,11,11,0,1,1,1,150,Winter
16028,2012-11-05,4,1,11,12,0,1,1,1,244,Winter
16029,2012-11-05,4,1,11,13,0,1,1,1,222,Winter
16030,2012-11-05,4,1,11,14,0,1,1,1,196,Winter
16031,2012-11-05,4,1,11,15,0,1,1,1,231,Winter
16032,2012-11-05,4,1,11,16,0,1,1,1,360,Winter
16033,2012-11-05,4,1,11,17,0,1,1,1,638,Winter
16034,2012-11-05,4,1,11,18,0,1,1,1,542,Winter
16035,2012-11-05,4,1,11,19,0,1,1,1,372,Winter
16036,2012-11-05,4,1,11,20,0,1,1,1,241,Winter
16037,2012-11-05,4,1,11,21,0,1,1,1,152,Winter
16038,2012-11-05,4,1,11,22,0,1,1,1,115,Winter
16039,2012-11-05,4,1,11,23,0,1,1,1,53,Winter
16040,2012-11-06,4,1,11,0,0,2,1,1,19,Winter
16041,2012-11-06,4,1,11,1,0,2,1,1,8,Winter
16042,2012-11-06,4,1,11,2,0,2,1,1,2,Winter
16043,2012-11-06,4,1,11,3,0,2,1,1,4,Winter
16044,2012-11-06,4,1,11,4,0,2,1,1,7,Winter
16045,2012-11-06,4,1,11,5,0,2,1,2,41,Winter
16046,2012-11-06,4,1,11,6,0,2,1,1,149,Winter
16047,2012-11-06,4,1,11,7,0,2,1,1,387,Winter
16048,2012-11-06,4,1,11,8,0,2,1,1,588,Winter
16049,2012-11-06,4,1,11,9,0,2,1,1,363,Winter
16050,2012-11-06,4,1,11,10,0,2,1,1,230,Winter
16051,2012-11-06,4,1,11,11,0,2,1,1,216,Winter
16052,2012-11-06,4,1,11,12,0,2,1,1,248,Winter
16053,2012-11-06,4,1,11,13,0,2,1,1,278,Winter
16054,2012-11-06,4,1,11,14,0,2,1,1,240,Winter
16055,2012-11-06,4,1,11,15,0,2,1,1,272,Winter
16056,2012-11-06,4,1,11,16,0,2,1,1,402,Winter
16057,2012-11-06,4,1,11,17,0,2,1,1,627,Winter
16058,2012-11-06,4,1,11,18,0,2,1,1,497,Winter
16059,2012-11-06,4,1,11,19,0,2,1,1,371,Winter
16060,2012-11-06,4,1,11,20,0,2,1,1,228,Winter
16061,2012-11-06,4,1,11,21,0,2,1,2,151,Winter
16062,2012-11-06,4,1,11,22,0,2,1,2,153,Winter
